Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
F2MP26-5-Current_3,K0672,Float,1,R/W,100,,,,,,,,,,,
F2MP26-5-Current_AVG,K0673,Float,1,R/W,100,,,,,,,,,,,
F2MP26-5-Power_1,K0674,Float,1,R/W,100,,,,,,,,,,,
F2MP26-5-Power_2,K0675,Float,1,R/W,100,,,,,,,,,,,
F2MP26-5-Power_3,K0676,Float,1,R/W,100,,,,,,,,,,,
F2MP26-5-Power_Factor_1,K0677,Float,1,R/W,100,,,,,,,,,,,
F2MP26-5-Power_Factor_2,K0678,Float,1,R/W,100,,,,,,,,,,,
F2MP26-5-Power_Factor_3,K0679,Float,1,R/W,100,,,,,,,,,,,
F2MP26-5-Power_Factor_Total,K0680,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-KWh,K0681,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Energy,K0682,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Voltage_1,K0683,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Voltage_2,K0684,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Voltage_3,K0685,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Voltage_N,K0686,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Current_1,K0687,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Current_2,K0688,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Current_3,K0689,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Current_AVG,K0690,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Power_1,K0691,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Power_2,K0692,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Power_3,K0693,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Power_Factor_1,K0694,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Power_Factor_2,K0695,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Power_Factor_3,K0696,Float,1,R/W,100,,,,,,,,,,,
F2MP26-6-Power_Factor_Total,K0697,Float,1,R/W,100,,,,,,,,,,,
F2AC21-KWh,K0698,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Energy,K0699,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Voltage_1,K0700,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Voltage_2,K0701,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Voltage_3,K0702,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Voltage_N,K0703,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Current_1,K0704,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Current_2,K0705,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Current_3,K0706,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Current_AVG,K0707,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Power_1,K0708,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Power_2,K0709,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Power_3,K0710,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Power_Factor_1,K0711,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Power_Factor_2,K0712,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Power_Factor_3,K0713,Float,1,R/W,100,,,,,,,,,,,
F2AC21-Power_Factor_Total,K0714,Float,1,R/W,100,,,,,,,,,,,
F2AC22-KWh,K0715,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Energy,K0716,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Voltage_1,K0717,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Voltage_2,K0718,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Voltage_3,K0719,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Voltage_N,K0720,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Current_1,K0721,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Current_2,K0722,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Current_3,K0723,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Current_AVG,K0724,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Power_1,K0725,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Power_2,K0726,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Power_3,K0727,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Power_Factor_1,K0728,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Power_Factor_2,K0729,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Power_Factor_3,K0730,Float,1,R/W,100,,,,,,,,,,,
F2AC22-Power_Factor_Total,K0731,Float,1,R/W,100,,,,,,,,,,,
F2AC23-KWh,K0732,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Energy,K0733,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Voltage_1,K0734,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Voltage_2,K0735,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Voltage_3,K0736,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Voltage_N,K0737,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Current_1,K0738,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Current_2,K0739,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Current_3,K0740,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Current_AVG,K0741,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Power_1,K0742,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Power_2,K0743,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Power_3,K0744,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Power_Factor_1,K0745,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Power_Factor_2,K0746,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Power_Factor_3,K0747,Float,1,R/W,100,,,,,,,,,,,
F2AC23-Power_Factor_Total,K0748,Float,1,R/W,100,,,,,,,,,,,
F2AC24-KWh,K0749,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Energy,K0750,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Voltage_1,K0751,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Voltage_2,K0752,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Voltage_3,K0753,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Voltage_N,K0754,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Current_1,K0755,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Current_2,K0756,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Current_3,K0757,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Current_AVG,K0758,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Power_1,K0759,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Power_2,K0760,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Power_3,K0761,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Power_Factor_1,K0762,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Power_Factor_2,K0763,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Power_Factor_3,K0764,Float,1,R/W,100,,,,,,,,,,,
F2AC24-Power_Factor_Total,K0765,Float,1,R/W,100,,,,,,,,,,,
Spare-KWh,K0766,Float,1,R/W,100,,,,,,,,,,,
Spare-Energy,K0767,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_1,K0768,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_2,K0769,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_3,K0770,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_N,K0771,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_1,K0772,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_2,K0773,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_3,K0774,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_AVG,K0775,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_1,K0776,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_2,K0777,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_3,K0778,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_1,K0779,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_2,K0780,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_3,K0781,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_Total,K0782,Float,1,R/W,100,,,,,,,,,,,
F2AC31-KWh,K0783,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Energy,K0784,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Voltage_1,K0785,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Voltage_2,K0786,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Voltage_3,K0787,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Voltage_N,K0788,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Current_1,K0789,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Current_2,K0790,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Current_3,K0791,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Current_AVG,K0792,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Power_1,K0793,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Power_2,K0794,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Power_3,K0795,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Power_Factor_1,K0796,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Power_Factor_2,K0797,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Power_Factor_3,K0798,Float,1,R/W,100,,,,,,,,,,,
F2AC31-Power_Factor_Total,K0799,Float,1,R/W,100,,,,,,,,,,,
F2AC32-KWh,K0800,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Energy,K0801,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Voltage_1,K0802,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Voltage_2,K0803,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Voltage_3,K0804,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Voltage_N,K0805,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Current_1,K0806,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Current_2,K0807,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Current_3,K0808,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Current_AVG,K0809,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Power_1,K0810,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Power_2,K0811,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Power_3,K0812,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Power_Factor_1,K0813,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Power_Factor_2,K0814,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Power_Factor_3,K0815,Float,1,R/W,100,,,,,,,,,,,
F2AC32-Power_Factor_Total,K0816,Float,1,R/W,100,,,,,,,,,,,
F2AC33-KWh,K0817,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Energy,K0818,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Voltage_1,K0819,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Voltage_2,K0820,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Voltage_3,K0821,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Voltage_N,K0822,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Current_1,K0823,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Current_2,K0824,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Current_3,K0825,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Current_AVG,K0826,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Power_1,K0827,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Power_2,K0828,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Power_3,K0829,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Power_Factor_1,K0830,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Power_Factor_2,K0831,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Power_Factor_3,K0832,Float,1,R/W,100,,,,,,,,,,,
F2AC33-Power_Factor_Total,K0833,Float,1,R/W,100,,,,,,,,,,,
F2AC34-KWh,K0834,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Energy,K0835,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Voltage_1,K0836,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Voltage_2,K0837,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Voltage_3,K0838,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Voltage_N,K0839,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Current_1,K0840,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Current_2,K0841,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Current_3,K0842,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Current_AVG,K0843,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Power_1,K0844,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Power_2,K0845,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Power_3,K0846,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Power_Factor_1,K0847,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Power_Factor_2,K0848,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Power_Factor_3,K0849,Float,1,R/W,100,,,,,,,,,,,
F2AC34-Power_Factor_Total,K0850,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-KWh,K0851,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Energy,K0852,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Voltage_1,K0853,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Voltage_2,K0854,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Voltage_3,K0855,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Voltage_N,K0856,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Current_1,K0857,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Current_2,K0858,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Current_3,K0859,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Current_AVG,K0860,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Power_1,K0861,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Power_2,K0862,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Power_3,K0863,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Power_Factor_1,K0864,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Power_Factor_2,K0865,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Power_Factor_3,K0866,Float,1,R/W,100,,,,,,,,,,,
F2ACR1-Power_Factor_Total,K0867,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-KWh,K0868,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Energy,K0869,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Voltage_1,K0870,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Voltage_2,K0871,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Voltage_3,K0872,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Voltage_N,K0873,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Current_1,K0874,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Current_2,K0875,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Current_3,K0876,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Current_AVG,K0877,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Power_1,K0878,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Power_2,K0879,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Power_3,K0880,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Power_Factor_1,K0881,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Power_Factor_2,K0882,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Power_Factor_3,K0883,Float,1,R/W,100,,,,,,,,,,,
F2ACR2-Power_Factor_Total,K0884,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-KWh,K0885,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Energy,K0886,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Voltage_1,K0887,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Voltage_2,K0888,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Voltage_3,K0889,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Voltage_N,K0890,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Current_1,K0891,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Current_2,K0892,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Current_3,K0893,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Current_AVG,K0894,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Power_1,K0895,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Power_2,K0896,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Power_3,K0897,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Power_Factor_1,K0898,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Power_Factor_2,K0899,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Power_Factor_3,K0900,Float,1,R/W,100,,,,,,,,,,,
F2ACR3-Power_Factor_Total,K0901,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-KWh,K0902,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Energy,K0903,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Voltage_1,K0904,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Voltage_2,K0905,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Voltage_3,K0906,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Voltage_N,K0907,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Current_1,K0908,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Current_2,K0909,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Current_3,K0910,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Current_AVG,K0911,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Power_1,K0912,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Power_2,K0913,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Power_3,K0914,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Power_Factor_1,K0915,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Power_Factor_2,K0916,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Power_Factor_3,K0917,Float,1,R/W,100,,,,,,,,,,,
F2ACR4-Power_Factor_Total,K0918,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-KWh,K0919,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Energy,K0920,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Voltage_1,K0921,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Voltage_2,K0922,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Voltage_3,K0923,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Voltage_N,K0924,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Current_1,K0925,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Current_2,K0926,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Current_3,K0927,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Current_AVG,K0928,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Power_1,K0929,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Power_2,K0930,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Power_3,K0931,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Power_Factor_1,K0932,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Power_Factor_2,K0933,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Power_Factor_3,K0934,Float,1,R/W,100,,,,,,,,,,,
F2ACR5-Power_Factor_Total,K0935,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-KWh,K0936,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Energy,K0937,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Voltage_1,K0938,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Voltage_2,K0939,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Voltage_3,K0940,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Voltage_N,K0941,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Current_1,K0942,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Current_2,K0943,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Current_3,K0944,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Current_AVG,K0945,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Power_1,K0946,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Power_2,K0947,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Power_3,K0948,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Power_Factor_1,K0949,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Power_Factor_2,K0950,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Power_Factor_3,K0951,Float,1,R/W,100,,,,,,,,,,,
F2ACR6-Power_Factor_Total,K0952,Float,1,R/W,100,,,,,,,,,,,
F2EL11-KWh,K0953,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Energy,K0954,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Voltage_1,K0955,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Voltage_2,K0956,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Voltage_3,K0957,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Voltage_N,K0958,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Current_1,K0959,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Current_2,K0960,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Current_3,K0961,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Current_AVG,K0962,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Power_1,K0963,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Power_2,K0964,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Power_3,K0965,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Power_Factor_1,K0966,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Power_Factor_2,K0967,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Power_Factor_3,K0968,Float,1,R/W,100,,,,,,,,,,,
F2EL11-Power_Factor_Total,K0969,Float,1,R/W,100,,,,,,,,,,,
F2EL12-KWh,K0970,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Energy,K0971,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Voltage_1,K0972,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Voltage_2,K0973,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Voltage_3,K0974,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Voltage_N,K0975,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Current_1,K0976,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Current_2,K0977,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Current_3,K0978,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Current_AVG,K0979,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Power_1,K0980,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Power_2,K0981,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Power_3,K0982,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Power_Factor_1,K0983,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Power_Factor_2,K0984,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Power_Factor_3,K0985,Float,1,R/W,100,,,,,,,,,,,
F2EL12-Power_Factor_Total,K0986,Float,1,R/W,100,,,,,,,,,,,
F2EL21-KWh,K0987,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Energy,K0988,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Voltage_1,K0989,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Voltage_2,K0990,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Voltage_3,K0991,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Voltage_N,K0992,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Current_1,K0993,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Current_2,K0994,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Current_3,K0995,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Current_AVG,K0996,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Power_1,K0997,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Power_2,K0998,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Power_3,K0999,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Power_Factor_1,K1000,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Power_Factor_2,K1001,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Power_Factor_3,K1002,Float,1,R/W,100,,,,,,,,,,,
F2EL21-Power_Factor_Total,K1003,Float,1,R/W,100,,,,,,,,,,,
F2EL22-KWh,K1004,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Energy,K1005,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Voltage_1,K1006,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Voltage_2,K1007,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Voltage_3,K1008,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Voltage_N,K1009,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Current_1,K1010,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Current_2,K1011,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Current_3,K1012,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Current_AVG,K1013,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Power_1,K1014,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Power_2,K1015,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Power_3,K1016,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Power_Factor_1,K1017,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Power_Factor_2,K1018,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Power_Factor_3,K1019,Float,1,R/W,100,,,,,,,,,,,
F2EL22-Power_Factor_Total,K1020,Float,1,R/W,100,,,,,,,,,,,
F2EL31-KWh,K1021,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Energy,K1022,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Voltage_1,K1023,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Voltage_2,K1024,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Voltage_3,K1025,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Voltage_N,K1026,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Current_1,K1027,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Current_2,K1028,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Current_3,K1029,Float,1,R/W,100,,,,,,,,,,,
